,text,target
822089,found it well the post but still that is the best part of it,1
822090,thank you,1
822091,yes you must keep me tweeted,1
822092,getting ice cream,1
822093,they totally are let us know if you are coming to it thanks so much again for the tweets,1
822094,off to date night,1
822095,worked chacha a bit and now i m reading the first of the dante valentine series,1
822096,at sarahs waiting for the boys to go to dinner they take long lol hahahahaha,1
822097,is soo glad emma on too keep him sane and talk about his problems,1
822098,eh how much have you had to drink tonight,1
822099,thank u snap snap snap gurrrl don t hate,1
822100,have fun i ll go to bed now it s am here in germany and its rainy and cold have a nice day,1
822101,yo yo bro well i put a few video s up one of nathan jumping into that river good times good times anyway love ya,1
822102,playing monopoly wiff the fam,1
822103,thanks for lending the power guys a hand to get it back online,1
822104,professor honky mchooterson works too lol and how could you not name him he s too cute to be nameless,1
822105,im coming to see you in less than a week,1
822106,got re for no tax sweet,1
822107,thanks,1
822108,bwahaha cahla someone should give them boxers with the letters n k o t b on them maybe in indy,1
822109,but either way who cares i m on team joe always nothing can tarnish that,1
822110,she had never heard of chi s sweet home much less had any interest in anime she just liked the character on st sight,1
822111,i recently cut mine really short feels good i always try to grow it out but always fail,1
822112,no worries hope the guitar learning goes well good luck,1
822113,going to josh s for a few days love you babe,1
822114,its totally fine i wasnt really on that much anyway but tomm i have church and then i have some fam stuff so i dunno,1
822115,mom might be helpful,1
822116,you mean make your liver happy ttl,1
822117,just getting out of going beyond potential conference,1
822118,you should write a poem about that you got a good start,1
822119,watchin suite life on deck hanging with vanessa today was fuunn,1
822120,on a lighter note congrats to indelible spr my grand babies,1
822121,yes i had a wonderful day but i can t help but wish that our prom was tonight instead of our mothers lol,1
822122,at home watching the re runs of britains got talent with lauren,1
822123,just got through steam cleaning the carpet roxy hates vacuums and steam cleaners but the carpets are so much nicer now,1
822124,very much so so does that custard thingy you just spoke of,1
822125,has little green things in her cup that means the project for tomorrow will work,1
822126,i want a hookah too hahaha why am i a jewish lady,1
822127,it s brain fried deadline time dazed unfocused a bit of an out of body experience years ago i would have paid to feel this way,1
822128,just b n extremely board my friend is com n over in like minutes she s gonna spend the night,1
822129,lookin for somethin to do,1
822130,ur welcome we had fun thanks for the invite again,1
822131,lol i got them for monday,1
822132,i love you,1
822133,saw a great t shirt yesterday don t let cancer steal nd base on the high school girl s softball players,1
822134,have fun guys can t wait for ctttt,1
822135,why hello there vegas,1
822136,im doing great it s another beautiful day how are you devinee,1
822137,wow pushing stedt at the hospital with his dislocated arm i love being drunk,1
822138,lol nope not me but you ve got to encourage these things when they happen,1
822139,sangria at mediterra to cheer me up,1
822140,youu are soo awesome,1
822141,today is an amazing day i can t believe it went from freezingg to really hot though oh well i can finally wear shorts,1
822142,your bernier love never ceases to make me happy,1
822143,watching marley and me,1
822144,added you as a contact and left you a message on your profile man,1
822145,leaving to the doctor s blahhh anyone ever have tonsillitis if so tweet me later,1
822146,i don t know what relaxtion is basically been a single mom the last years they have been hard i ll manage though,1
822147,i m keeping pretty good company with your following list thanks for finding me i ve moved to austin if you didn t know,1
822148,they want to turn the woods into a park tho a stupid park its so lame we re all fighting back woo,1
822149,im making a new vid very emotional song,1
822150,the weather was absolutely gorgeous if it could only stay this way i wonder what the weather will be like in germany,1
822151,lezz net comment,1
822152,woooo shout outs from,1
822153,elizabethxo yeah totally lulz actually that would be a better definition uhm racing,1
822154,chi see literally is what i like i find humour in that will look into it thanks,1
822155,xoxo seth mcfarlene is god,1
822156,thank all y all the re tweets i appreciate it,1
822157,alex from the tech advisors blog just accepted my offer as a guest blogger for my teck line blog,1
822158,going home today,1
822159,oh no no no were not having a baby omg haha too soon hahaha no no we went to a baby shower today,1
822160,me too i got two pairs of jeans and tops,1
822161,got stuff in there already dan s mowed the lawn so that s there as well as sb coffee grounds call if you have time,1
822162,had to change my password i forgot i m old,1
822163,shout me out candi from nc naughty but nice,1
822164,super excited for the new album,1
822165,kings of leon with kswizzle first beer in weeks hallelujah,1
822166,yeah um jane the only un boring eye candy around there i m sure is you hon,1
822167,have a great evening,1
822168,knock them all out,1
822169,more sightseers coming view house morrow morn op approximation of emoticon for a yawn hope doesn t call me a nerd again,1
822170,at veras white sands with liz,1
822171,yess sir thank u so much,1
822172,is geeking out with the best of them,1
822173,eating adolfos i love pueblo and our abundance of good mexican food,1
822174,no turnups in shorts not enough material lol but a small fee would be incumbent upon time spent exploring the possibilities,1
822175,what s the best part about filming icarly which btw is my fave show,1
822176,won the th division table tennis cup in team,1
822177,who has the biggest brain rules q juego tan adictivo,1
822178,this random twitter update is to all my followers i love u guys ur awesome i never wud of thot i cud get this many hehe kamryn,1
